No.,Net Profit,Net % Profit,Exposure %,CAR,RAR,Max. Trade Drawdown,Max. Trade % Drawdown,Max. Sys Drawdown,Max. Sys % Drawdown,Recovery Factor,CAR/MDD,RAR/MDD,Profit Factor,Payoff Ratio,Standard Error,RRR,Ulcer Index,Ulcer Perf. Index,Sharpe Ratio,K-Ratio,# Trades,Avg Profit/Loss,Avg % Profit/Loss,Avg Bars Held,# of winners,% of Winners,W. Tot. Profit,W. Avg. Profit,W. Avg % Profit,W. Avg. Bars Held,# of losers,% of Losers,L. Tot. Loss,L. Avg. Loss,L. Avg % Loss,L. Avg. Bars Held,RS Lower Bound
9 (VIC),68069.65,13.61,2.72,1.19,43.9,-47898.51,-10.77,-62778.93,-10.22,1.08,0.12,4.3,2.9,3.87,29672.96,0.05,4.44,-0.95,1.25,0.0029,7,9724.24,4.32,15.29,3,42.86,103903.32,34634.44,12.47,26.67,4,57.14,-35833.67,-8958.42,-1.8,6.75,80
9 (NAF),67561.43,13.51,1.27,1.19,93.57,-22151.68,-10.97,-22151.68,-3.76,3.05,0.32,24.91, N/A, N/A,14090.43,0.55,1.79,-2.36,21.83,0.0333,2,33780.72,15.06,37.5,2,100,67561.43,33780.72,15.06,37.5,0,0,0,  N/A,  N/A,  N/A,80
5 (STB),67396.44,13.48,2.71,1.18,43.71,-35174.79,-6.86,-55625.93,-9.09,1.21,0.13,4.81,3.46,5.18,24436.91,0.3,5.4,-0.78,1.39,0.0181,5,13479.29,3.37,16.6,2,40,94840.72,47420.36,10.78,34,3,60,-27444.28,-9148.09,-1.58,5,40
8 (ITA),67331.39,13.47,4.52,1.18,26.14,-54405.54,-10.34,-95079.9,-14.35,0.71,0.08,1.82,1.73,2.88,32751.83,0.22,9.05,-0.47,1.07,0.0133,8,8416.42,6.82,20.63,3,37.5,159476.27,53158.76,23.4,45.33,5,62.5,-92144.88,-18428.98,-3.13,5.8,70
9 (CTI),67112.77,13.42,0.68,1.18,173.36,-30077.29,-16.47,-33879.68,-5.91,1.98,0.2,29.31,26.73,13.37,12756.59,0.16,1.63,-2.58,2.38,0.0095,3,22370.92,20.38,29.33,2,66.67,69721.06,34860.53,37.46,42,1,33.33,-2608.29,-2608.29,-13.78,4,80
5 (FPT),66880.99,13.38,1.57,1.18,75.01,-54742.4,-8.81,-54742.4,-8.81,1.22,0.13,8.52, N/A, N/A,14643.42,0.12,1.52,-2.78, N/A,0.0071,1,66880.99,13.41,43,1,100,66880.99,66880.99,13.41,43,0,0,0,  N/A,  N/A,  N/A,40
5 (CII),66357.1,13.27,0.93,1.17,125.08,-48495.58,-8,-48495.58,-7.99,1.37,0.15,15.65, N/A, N/A,17147.27,0.53,5.06,-0.84, N/A,0.0315,1,66357.1,13.3,26,1,100,66357.1,66357.1,13.3,26,0,0,0,  N/A,  N/A,  N/A,40
8 (VIX),65119.91,13.02,0.83,1.15,137.95,-31601.36,-21.88,-31601.36,-5.34,2.06,0.21,25.84,13.41,33.53,17560.52,0.34,2.07,-2.06,2.07,0.0202,7,9302.84,9.08,14.43,2,28.57,70367.2,35183.6,36.44,39.5,5,71.43,-5247.29,-1049.46,-1.86,4.4,70
8 (CTG),63505.1,12.7,5.01,1.12,22.34,-48056.9,-8.74,-82226.46,-15.53,0.77,0.07,1.44,1.65,4.94,24584.55,0.42,7.99,-0.54,0.21,0.0254,12,5292.09,0.66,13,3,25,161476.13,53825.38,11.75,29.33,9,75,-97971.03,-10885.67,-3.03,7.56,70
7 (DPG),63102.03,12.62,1.08,1.11,102.63,-79348.03,-19.1,-79348.03,-12.35,0.8,0.09,8.31, N/A, N/A,17588.91,0.23,3.96,-1.08,9.02,0.0136,2,31551.02,18.72,36,2,100,63102.03,31551.02,18.72,36,0,0,0,  N/A,  N/A,  N/A,60
8 (POW),62296.43,12.46,1.31,1.1,84.19,-56179.31,-8.98,-75820.19,-12.11,0.82,0.09,6.96,8.92,8.92,19100.03,0.29,4.3,-1,2.84,0.0176,2,31148.22,6.34,18.5,1,50,70162.78,70162.78,14.07,31,1,50,-7866.35,-7866.35,-1.38,6,70
9 (BVH),62052.84,12.41,2.36,1.09,46.39,-82287.33,-12.88,-82287.33,-13.99,0.75,0.08,3.32,3.14,2.1,29077.94,0.18,11.23,-0.38,1.42,0.0108,5,12410.57,3.03,16.6,3,60,90984.14,30328.05,6.98,26,2,40,-28931.3,-14465.65,-2.89,2.5,80
6 (NVL),61290.76,12.26,2.79,1.08,38.82,-23858.24,-4.19,-39924.12,-7.8,1.54,0.14,4.98,3.35,6.69,13785.87,-0.08,3.16,-1.37,1.2,-0.0047,3,20430.25,4.43,26,1,33.33,87423.07,87423.07,18.58,65,2,66.67,-26132.3,-13066.15,-2.65,6.5,50
8 (SHI),61163.53,12.23,1.94,1.08,55.52,-171003.39,-24.48,-171968.27,-24.6,0.36,0.04,2.26, N/A, N/A,12460.83,0.48,15.6,-0.28,3.23,0.0287,4,15290.88,8.55,27,4,100,61163.53,15290.88,8.55,27,0,0,0,  N/A,  N/A,  N/A,70
8 (TDC),60813.47,12.16,0.98,1.07,109.97,-37708.94,-13.67,-40274.19,-6.7,1.51,0.16,16.4,8.3,12.46,14117.8,0.51,5.17,-0.84,2.26,0.0304,5,12162.69,9.93,22.2,2,40,69139.76,34569.88,27.03,46,3,60,-8326.29,-2775.43,-1.47,6.33,70
7 (MBB),60699.4,12.14,4.52,1.07,23.74,-131184.73,-17.52,-188398.49,-25.15,0.32,0.04,0.94,1.71,3.42,29772.63,0.46,10.35,-0.42,0.57,0.0276,9,6744.38,1.4,16.11,3,33.33,146281.78,48760.59,9.59,36,6,66.67,-85582.38,-14263.73,-2.69,6.17,60
9 (SBT),60547.8,12.11,3.84,1.07,27.88,-94394.24,-13.92,-126682.69,-18.68,0.48,0.06,1.49,1.61,4.83,26280.02,0.23,14.79,-0.29,-0.41,0.0137,16,3784.24,-0.34,12.06,4,25,159851.6,39962.9,9.05,31,12,75,-99303.8,-8275.32,-3.47,5.75,80
3 (CMX),58567.35,11.71,0.83,1.04,124.43,-24557.35,-6.1,-24557.35,-4.25,2.38,0.24,29.31, N/A, N/A,5637.16,0.06,0.15,-28.58, N/A,0.0033,1,58567.35,18.1,34,1,100,58567.35,58567.35,18.1,34,0,0,0,  N/A,  N/A,  N/A,20
4 (CMX),58567.35,11.71,0.83,1.04,124.43,-24557.35,-6.1,-24557.35,-4.25,2.38,0.24,29.31, N/A, N/A,5637.16,0.06,0.15,-28.58, N/A,0.0033,1,58567.35,18.1,34,1,100,58567.35,58567.35,18.1,34,0,0,0,  N/A,  N/A,  N/A,30
9 (LGL),58487.83,11.7,1.18,1.03,88.04,-105985.88,-16.85,-105985.88,-15.95,0.55,0.06,5.52,14.98,14.98,10263.53,0.05,15.7,-0.28,2.45,0.0032,2,29243.91,5.91,21,1,50,62672.07,62672.07,13.63,28,1,50,-4184.24,-4184.24,-1.81,14,80
7 (KSH),57199.14,11.44,0.92,1.01,110.52,-189989.82,-25,-203681.56,-26.77,0.28,0.04,4.13,5.18,10.36,24827.06,0.18,23.15,-0.19,1.45,0.0108,3,19066.38,2.7,10.67,1,33.33,70890.88,70890.88,14.22,24,2,66.67,-13691.74,-6845.87,-3.06,4,60
8 (GAS),57166.22,11.43,2.53,1.01,40.03,-41185.63,-7.05,-70431.01,-11.27,0.81,0.09,3.55,3.13,1.56,17213.19,0.34,4.22,-1.04,1.69,0.0205,3,19055.41,3.88,23.67,2,66.67,84037.78,42018.89,8.15,31.5,1,33.33,-26871.56,-26871.56,-4.66,8,70
8 (DPG),56764.24,11.35,1.19,1.01,84.59,-79348.03,-19.1,-79348.03,-12.47,0.72,0.08,6.78, N/A, N/A,15440.41,0.25,3.99,-1.1,39.08,0.0149,2,28382.12,14.33,40.5,2,100,56764.24,28382.12,14.33,40.5,0,0,0,  N/A,  N/A,  N/A,70
5 (ORS),55697.25,11.14,0.27,0.99,370.86,-47026.78,-26.67,-47026.78,-7.8,1.18,0.13,47.53, N/A, N/A,14904.78,0.5,6.07,-0.73, N/A,0.0297,1,55697.25,75.72,34,1,100,55697.25,55697.25,75.72,34,0,0,0,  N/A,  N/A,  N/A,40
9 (S99),55443.17,11.09,1.71,0.98,57.5,-88746.52,-13.79,-88746.52,-13.78,0.62,0.07,4.17,2.63,2.63,13004.44,-0.25,5.73,-0.77,0.6,-0.0151,6,9240.53,1.62,16.67,3,50,89432.18,29810.73,7.68,22.33,3,50,-33989.01,-11329.67,-4.43,11,80
7 (HT1),55390.05,11.08,0.79,0.98,124.28,-22679.53,-18.67,-22679.53,-3.98,2.44,0.25,31.19,9.19,13.79,12945.04,0.39,3.28,-1.35,1.62,0.0234,5,11078.01,20.29,25,2,40,62152.29,31076.15,54.25,53.5,3,60,-6762.24,-2254.08,-2.35,6,60
8 (VGI),54280.16,10.86,1.79,0.96,53.84,-75074.85,-11.94,-75074.85,-11.93,0.72,0.08,4.51,3.18,3.18,17036.02,0.17,3.91,-1.13,1.56,0.0101,2,27140.08,5.84,25,1,50,79131.28,79131.28,16.68,40,1,50,-24851.12,-24851.12,-5,10,70
4 (BSR),53524.95,10.7,1.16,0.95,82.23,-23366.97,-4.41,-23366.97,-4.41,2.29,0.22,18.66, N/A, N/A,3146.88,0.05,0.2,-22.67, N/A,0.0029,1,53524.95,10.73,32,1,100,53524.95,53524.95,10.73,32,0,0,0,  N/A,  N/A,  N/A,30
9 (CTS),53497.28,10.7,1.73,0.95,54.87,-19078.73,-14.81,-24307,-4.65,2.2,0.2,11.79,5.81,11.63,10576.43,0.43,1.9,-2.34,0.73,0.0255,9,5944.14,2.03,17.22,3,33.33,64609.21,21536.4,13.32,34.33,6,66.67,-11111.93,-1851.99,-3.62,8.67,80
8 (DIG),52768.14,10.55,4.24,0.94,22.14,-60653.91,-11.11,-67214.63,-12.22,0.79,0.08,1.81,2.75,2.2,16731,0.22,8.47,-0.53,1.12,0.0135,9,5863.13,1.51,18.44,5,55.56,82922.06,16584.41,4.24,25,4,44.44,-30153.91,-7538.48,-1.91,10.25,70
8 (DXG),51861.79,10.37,2.39,0.92,38.55,-46564.39,-17.01,-69590.04,-11.34,0.75,0.08,3.4,2.48,3.31,24486.2,0.34,5.76,-0.78,0.74,0.0201,7,7408.83,2.91,20.14,3,42.86,86793.58,28931.19,12.89,35.67,4,57.14,-34931.79,-8732.95,-4.57,8.5,70
6 (HVH),51792.28,10.36,0.92,0.92,99.76,-12031.47,-5.46,-12031.47,-2.14,4.3,0.43,46.72, N/A, N/A,14199.95,0.25,0.75,-5.97, N/A,0.015,1,51792.28,33.07,71,1,100,51792.28,51792.28,33.07,71,0,0,0,  N/A,  N/A,  N/A,50
8 (QCG),51252.98,10.25,1.74,0.91,52.43,-90314.74,-16.26,-97649.92,-15.06,0.52,0.06,3.48,8.72,26.16,18559.84,0.19,13.02,-0.34,1.44,0.0112,4,12813.25,2.61,14.25,1,25,57890.64,57890.64,14.23,26,3,75,-6637.66,-2212.55,-1.27,10.33,70
8 (HSG),51026.69,10.21,2.34,0.91,38.84,-46460.09,-11.97,-46460.09,-8.18,1.1,0.11,4.75,6.01,9.02,11143.02,0.27,3.25,-1.38,1.12,0.0161,5,10205.34,3.23,23.8,2,40,61208.7,30604.35,12.48,46.5,3,60,-10182.01,-3394,-2.93,8.67,70
8 (PVG),50982.99,10.2,1.47,0.91,61.94,-80285.23,-13.77,-80285.23,-13,0.64,0.07,4.76,3.92,4.9,14556.7,0.49,8.27,-0.54,1.46,0.0293,9,5664.78,4.89,14.78,4,44.44,68424.09,17106.02,14.54,23,5,55.56,-17441.1,-3488.22,-2.83,8.2,70
9 (CII),50852.1,10.17,4.52,0.91,20.03,-80947.09,-13.42,-80947.09,-13.39,0.63,0.07,1.5,2.53,3.38,16747.55,0.52,6.08,-0.74,0.6,0.0313,7,7264.59,1.26,20.86,3,42.86,83984.25,27994.75,5.66,36.67,4,57.14,-33132.15,-8283.04,-2.03,9,80
